id,date,text,username,likes,retweets,replies,url,query,is_synthetic,is_retweet,combined_text,hashtags,mentions,word_count,char_count,total_engagement,engagement_tier,year,month,month_name,day_of_week,hour,is_weekend,period,vader_compound,vader_pos,vader_neg,vader_neu,vader_label,roberta_label,roberta_score,roberta_pos,roberta_neu,roberta_neg,roberta_numeric,roberta_continuous,high_confidence,has_body,vader_roberta_agree,disagreement_type
874472,2024-08-19,Wikipedia is still the best source for quick facts about health,user_9548,196,51,32,https://twitter.com/user_9548/status/100420,wikipedia,True,False,Wikipedia is still the best source for quick facts about health,,,11,63,279,low,2024,8,August,Monday,0,False,post-ChatGPT,0.6369,0.296,0.0,0.704,positive,positive,0.9113772511482239,0.9113772511482239,0.08237551897764206,0.006247204728424549,1,0.9051300464197993,True,True,True,agree
874473,2023-06-21,ChatGPT vs Wikipedia — which do you trust more for history?,user_9951,268,151,77,https://twitter.com/user_9951/status/100421,wikipedia,True,False,ChatGPT vs Wikipedia which do you trust more for history?,,,10,57,496,low,2023,6,June,Wednesday,0,False,post-ChatGPT,0.5106,0.268,0.0,0.732,positive,neutral,0.8653391599655151,0.10501395165920258,0.8653391599655151,0.02964681014418602,0,0.07536714151501656,True,True,False,"vader=positive, roberta=neutral"
874474,2023-10-30,Just edited a science article on Wikipedia. Community effort rocks.,user_6300,412,20,12,https://twitter.com/user_6300/status/100422,wikipedia,True,False,Just edited a science article on Wikipedia. Community effort rocks.,,,10,67,444,low,2023,10,October,Monday,0,False,post-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.9173135757446289,0.9173135757446289,0.07604049146175385,0.006645890884101391,1,0.9106676848605275,True,True,False,"vader=neutral, roberta=positive"
874475,2022-11-26,Wikipedia's machine learning page is completely wrong and biased.,user_7070,217,165,54,https://twitter.com/user_7070/status/100423,wikipedia,True,False,Wikipedia's machine learning page is completely wrong and biased.,,,9,65,436,low,2022,11,November,Saturday,0,True,pre-ChatGPT,-0.6962,0.0,0.451,0.549,negative,negative,0.9012450575828552,0.007783968932926655,0.0909709557890892,0.9012450575828552,-1,-0.8934610886499286,True,True,True,agree
874476,2022-01-31,Donated to Wikimedia today — ChatGPT deserves accurate info free for all,user_3300,180,69,42,https://twitter.com/user_3300/status/100424,wikipedia,True,False,Donated to Wikimedia today ChatGPT deserves accurate info free for all,,,11,70,291,low,2022,1,January,Monday,0,False,pre-ChatGPT,0.5106,0.248,0.0,0.752,positive,neutral,0.5750274658203125,0.3884150981903076,0.5750274658203125,0.036557409912347794,0,0.3518576882779598,False,True,False,"vader=positive, roberta=neutral"
874477,2020-12-30,AI is replacing Wikipedia for education lookups tbh,user_8330,65,112,18,https://twitter.com/user_8330/status/100425,wikipedia,True,False,AI is replacing Wikipedia for education lookups tbh,,,8,51,195,low,2020,12,December,Wednesday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,neutral,0.6693728566169739,0.09368974715471268,0.6693728566169739,0.23693740367889404,0,-0.14324765652418137,True,True,True,agree
874478,2024-04-26,The history Wikipedia article needs serious updating,user_7043,179,31,61,https://twitter.com/user_7043/status/100426,wikipedia,True,False,The history Wikipedia article needs serious updating,,,7,52,271,low,2024,4,April,Friday,0,False,post-ChatGPT,-0.0772,0.0,0.178,0.822,negative,negative,0.6696316003799438,0.025567499920725822,0.30480092763900757,0.6696316003799438,-1,-0.644064100459218,True,True,True,agree
874479,2024-01-07,Wikipedia editors are unsung heroes keeping open source info accurate,user_9122,62,77,32,https://twitter.com/user_9122/status/100427,wikipedia,True,False,Wikipedia editors are unsung heroes keeping open source info accurate,,,10,69,171,low,2024,1,January,Sunday,0,True,post-ChatGPT,0.5106,0.268,0.0,0.732,positive,positive,0.8426563739776611,0.8426563739776611,0.14141589403152466,0.01592773012816906,1,0.8267286438494921,True,True,True,agree
874480,2020-02-15,Can't believe how detailed the Wikipedia article on science is 😮,user_3402,91,150,18,https://twitter.com/user_3402/status/100428,wikipedia,True,False,Can't believe how detailed the Wikipedia article on science is,,,10,62,259,low,2020,2,February,Saturday,0,True,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.8529669046401978,0.8529669046401978,0.12777063250541687,0.019262470304965973,1,0.8337044343352318,True,True,False,"vader=neutral, roberta=positive"
874481,2023-07-29,Wikipedia fundraising again lol — history info should be paid for,user_8087,476,54,65,https://twitter.com/user_8087/status/100429,wikipedia,True,False,Wikipedia fundraising again lol history info should be paid for,,,10,63,595,medium,2023,7,July,Saturday,0,True,post-ChatGPT,0.4215,0.237,0.0,0.763,positive,negative,0.6069895029067993,0.03794205188751221,0.3550684154033661,0.6069895029067993,-1,-0.5690474510192871,False,True,False,"vader=positive, roberta=negative"
874482,2020-06-03,Wikipedia is still the best source for quick facts about history,user_5232,44,26,17,https://twitter.com/user_5232/status/100430,wikipedia,True,False,Wikipedia is still the best source for quick facts about history,,,11,64,87,low,2020,6,June,Wednesday,0,False,pre-ChatGPT,0.6369,0.296,0.0,0.704,positive,positive,0.9247250556945801,0.9247250556945801,0.06841227412223816,0.006862686015665531,1,0.9178623696789145,True,True,True,agree
874483,2023-09-10,ChatGPT vs Wikipedia — which do you trust more for technology?,user_2666,241,104,67,https://twitter.com/user_2666/status/100431,wikipedia,True,False,ChatGPT vs Wikipedia which do you trust more for technology?,,,10,60,412,low,2023,9,September,Sunday,0,True,post-ChatGPT,0.5106,0.268,0.0,0.732,positive,neutral,0.7483276128768921,0.2322426289319992,0.7483276128768921,0.019429733976721764,0,0.21281289495527744,True,True,False,"vader=positive, roberta=neutral"
874484,2024-02-16,Just edited a open source article on Wikipedia. Community effort rocks.,user_2540,417,32,16,https://twitter.com/user_2540/status/100432,wikipedia,True,False,Just edited a open source article on Wikipedia. Community effort rocks.,,,11,71,465,low,2024,2,February,Friday,0,False,post-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.9170636534690857,0.9170636534690857,0.07719887793064117,0.0057374257594347,1,0.911326227709651,True,True,False,"vader=neutral, roberta=positive"
874485,2020-08-27,Wikipedia's politics page is completely wrong and biased.,user_6058,476,62,43,https://twitter.com/user_6058/status/100433,wikipedia,True,False,Wikipedia's politics page is completely wrong and biased.,,,8,57,581,medium,2020,8,August,Thursday,0,False,pre-ChatGPT,-0.6962,0.0,0.49,0.51,negative,negative,0.9078732132911682,0.007077485788613558,0.08504927903413773,0.9078732132911682,-1,-0.9007957275025547,True,True,True,agree
874486,2022-03-02,Donated to Wikimedia today — science deserves accurate info free for all,user_3874,73,90,80,https://twitter.com/user_3874/status/100434,wikipedia,True,False,Donated to Wikimedia today science deserves accurate info free for all,,,11,70,243,low,2022,3,March,Wednesday,0,False,pre-ChatGPT,0.5106,0.248,0.0,0.752,positive,positive,0.5687279105186462,0.5687279105186462,0.4108302593231201,0.020441865548491478,1,0.5482860449701548,False,True,True,agree
874487,2020-08-13,AI is replacing Wikipedia for education lookups tbh,user_1916,81,112,22,https://twitter.com/user_1916/status/100435,wikipedia,True,False,AI is replacing Wikipedia for education lookups tbh,,,8,51,215,low,2020,8,August,Thursday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,neutral,0.6693728566169739,0.09368974715471268,0.6693728566169739,0.23693740367889404,0,-0.14324765652418137,True,True,True,agree
874488,2022-11-01,The machine learning Wikipedia article needs serious updating,user_4843,186,127,76,https://twitter.com/user_4843/status/100436,wikipedia,True,False,The machine learning Wikipedia article needs serious updating,,,8,61,389,low,2022,11,November,Tuesday,0,False,pre-ChatGPT,-0.0772,0.0,0.157,0.843,negative,negative,0.5991644859313965,0.037441037595272064,0.36339443922042847,0.5991644859313965,-1,-0.5617234483361244,False,True,True,agree
874489,2024-08-19,Wikipedia editors are unsung heroes keeping machine learning info accurate,user_6875,277,135,72,https://twitter.com/user_6875/status/100437,wikipedia,True,False,Wikipedia editors are unsung heroes keeping machine learning info accurate,,,10,74,484,low,2024,8,August,Monday,0,False,post-ChatGPT,0.5106,0.268,0.0,0.732,positive,positive,0.8601141571998596,0.8601141571998596,0.1260819286108017,0.013803939335048199,1,0.8463102178648114,True,True,True,agree
874490,2020-05-27,Can't believe how detailed the Wikipedia article on science is 😮,user_3870,479,168,90,https://twitter.com/user_3870/status/100438,wikipedia,True,False,Can't believe how detailed the Wikipedia article on science is,,,10,62,737,viral,2020,5,May,Wednesday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.8529669046401978,0.8529669046401978,0.12777063250541687,0.019262470304965973,1,0.8337044343352318,True,True,False,"vader=neutral, roberta=positive"
874491,2021-12-26,Wikipedia fundraising again lol — history info should be paid for,user_9597,103,13,16,https://twitter.com/user_9597/status/100439,wikipedia,True,False,Wikipedia fundraising again lol history info should be paid for,,,10,63,132,low,2021,12,December,Sunday,0,True,pre-ChatGPT,0.4215,0.237,0.0,0.763,positive,negative,0.6069895029067993,0.03794205188751221,0.3550684154033661,0.6069895029067993,-1,-0.5690474510192871,False,True,False,"vader=positive, roberta=negative"
874492,2024-11-10,Wikipedia is still the best source for quick facts about technology,user_8015,82,72,71,https://twitter.com/user_8015/status/100440,wikipedia,True,False,Wikipedia is still the best source for quick facts about technology,,,11,67,225,low,2024,11,November,Sunday,0,True,post-ChatGPT,0.6369,0.296,0.0,0.704,positive,positive,0.9303618669509888,0.9303618669509888,0.06349967420101166,0.006138418335467577,1,0.9242234486155212,True,True,True,agree
874493,2021-07-03,ChatGPT vs Wikipedia — which do you trust more for knowledge?,user_5614,126,0,93,https://twitter.com/user_5614/status/100441,wikipedia,True,False,ChatGPT vs Wikipedia which do you trust more for knowledge?,,,10,59,219,low,2021,7,July,Saturday,0,True,pre-ChatGPT,0.5106,0.268,0.0,0.732,positive,neutral,0.8345776796340942,0.1406562626361847,0.8345776796340942,0.024766139686107635,0,0.11589012295007706,True,True,False,"vader=positive, roberta=neutral"
874494,2020-08-29,Just edited a health article on Wikipedia. Community effort rocks.,user_9410,437,1,76,https://twitter.com/user_9410/status/100442,wikipedia,True,False,Just edited a health article on Wikipedia. Community effort rocks.,,,10,66,514,low,2020,8,August,Saturday,0,True,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.895675778388977,0.895675778388977,0.09576015174388885,0.008564074523746967,1,0.8871117038652301,True,True,False,"vader=neutral, roberta=positive"
874495,2022-06-10,Wikipedia's science page is completely wrong and biased.,user_4896,15,42,18,https://twitter.com/user_4896/status/100443,wikipedia,True,False,Wikipedia's science page is completely wrong and biased.,,,8,56,75,low,2022,6,June,Friday,0,False,pre-ChatGPT,-0.6962,0.0,0.49,0.51,negative,negative,0.9078996777534485,0.007875671610236168,0.084224633872509,0.9078996777534485,-1,-0.9000240061432123,True,True,True,agree
874496,2022-07-16,Donated to Wikimedia today — machine learning deserves accurate info free for all,user_2256,190,119,82,https://twitter.com/user_2256/status/100444,wikipedia,True,False,Donated to Wikimedia today machine learning deserves accurate info free for all,,,12,79,391,low,2022,7,July,Saturday,0,True,pre-ChatGPT,0.5106,0.231,0.0,0.769,positive,positive,0.602972686290741,0.602972686290741,0.3773191273212433,0.019708184525370598,1,0.5832645017653704,False,True,True,agree
874497,2023-04-24,AI is replacing Wikipedia for machine learning lookups tbh,user_1322,59,178,10,https://twitter.com/user_1322/status/100445,wikipedia,True,False,AI is replacing Wikipedia for machine learning lookups tbh,,,9,58,247,low,2023,4,April,Monday,0,False,post-ChatGPT,0.0,0.0,0.0,1.0,neutral,neutral,0.7205501198768616,0.09425217658281326,0.7205501198768616,0.18519766628742218,0,-0.09094548970460892,True,True,True,agree
874498,2021-07-26,The education Wikipedia article needs serious updating,user_9441,78,154,58,https://twitter.com/user_9441/status/100446,wikipedia,True,False,The education Wikipedia article needs serious updating,,,7,54,290,low,2021,7,July,Monday,0,False,pre-ChatGPT,-0.0772,0.0,0.178,0.822,negative,negative,0.6794460415840149,0.028095176443457603,0.29245877265930176,0.6794460415840149,-1,-0.6513508651405573,True,True,True,agree
874499,2024-10-10,Wikipedia editors are unsung heroes keeping machine learning info accurate,user_9637,458,129,49,https://twitter.com/user_9637/status/100447,wikipedia,True,False,Wikipedia editors are unsung heroes keeping machine learning info accurate,,,10,74,636,high,2024,10,October,Thursday,0,False,post-ChatGPT,0.5106,0.268,0.0,0.732,positive,positive,0.8601141571998596,0.8601141571998596,0.1260819286108017,0.013803939335048199,1,0.8463102178648114,True,True,True,agree
874500,2022-08-08,Can't believe how detailed the Wikipedia article on education is 😮,user_7652,0,155,53,https://twitter.com/user_7652/status/100448,wikipedia,True,False,Can't believe how detailed the Wikipedia article on education is,,,10,64,208,low,2022,8,August,Monday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.8135015964508057,0.8135015964508057,0.1570570021867752,0.029441362246870995,1,0.7840602342039347,True,True,False,"vader=neutral, roberta=positive"
874501,2021-06-06,Wikipedia fundraising again lol — open source info should be paid for,user_1926,160,34,51,https://twitter.com/user_1926/status/100449,wikipedia,True,False,Wikipedia fundraising again lol open source info should be paid for,,,11,67,245,low,2021,6,June,Sunday,0,True,pre-ChatGPT,0.4215,0.219,0.0,0.781,positive,negative,0.5286458730697632,0.05374923720955849,0.41760486364364624,0.5286458730697632,-1,-0.4748966358602047,False,True,False,"vader=positive, roberta=negative"
874502,2024-10-18,Wikipedia is still the best source for quick facts about machine learning,user_3642,457,167,3,https://twitter.com/user_3642/status/100450,wikipedia,True,False,Wikipedia is still the best source for quick facts about machine learning,,,12,73,627,high,2024,10,October,Friday,0,False,post-ChatGPT,0.6369,0.276,0.0,0.724,positive,positive,0.9451046586036682,0.9451046586036682,0.05047722905874252,0.004418123513460159,1,0.940686535090208,True,True,True,agree
874503,2024-08-14,ChatGPT vs Wikipedia — which do you trust more for open source?,user_1369,304,178,50,https://twitter.com/user_1369/status/100451,wikipedia,True,False,ChatGPT vs Wikipedia which do you trust more for open source?,,,11,61,532,medium,2024,8,August,Wednesday,0,False,post-ChatGPT,0.5106,0.248,0.0,0.752,positive,neutral,0.8069210648536682,0.16888350248336792,0.8069210648536682,0.024195397272706032,0,0.1446881052106619,True,True,False,"vader=positive, roberta=neutral"
874504,2022-06-29,Just edited a politics article on Wikipedia. Community effort rocks.,user_1461,35,19,93,https://twitter.com/user_1461/status/100452,wikipedia,True,False,Just edited a politics article on Wikipedia. Community effort rocks.,,,10,68,147,low,2022,6,June,Wednesday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.7139179110527039,0.7139179110527039,0.2588215470314026,0.027260540053248405,1,0.6866573709994555,True,True,False,"vader=neutral, roberta=positive"
874505,2020-02-15,Wikipedia's science page is completely wrong and biased.,user_3214,232,93,43,https://twitter.com/user_3214/status/100453,wikipedia,True,False,Wikipedia's science page is completely wrong and biased.,,,8,56,368,low,2020,2,February,Saturday,0,True,pre-ChatGPT,-0.6962,0.0,0.49,0.51,negative,negative,0.9078996777534485,0.007875671610236168,0.084224633872509,0.9078996777534485,-1,-0.9000240061432123,True,True,True,agree
874506,2022-12-25,Donated to Wikimedia today — climate deserves accurate info free for all,user_6148,485,166,27,https://twitter.com/user_6148/status/100454,wikipedia,True,False,Donated to Wikimedia today climate deserves accurate info free for all,,,11,70,678,high,2022,12,December,Sunday,0,True,post-ChatGPT,0.5106,0.248,0.0,0.752,positive,neutral,0.5748553276062012,0.39626172184944153,0.5748553276062012,0.028882980346679688,0,0.36737874150276184,False,True,False,"vader=positive, roberta=neutral"
874507,2022-10-10,AI is replacing Wikipedia for politics lookups tbh,user_1589,200,95,99,https://twitter.com/user_1589/status/100455,wikipedia,True,False,AI is replacing Wikipedia for politics lookups tbh,,,8,50,394,low,2022,10,October,Monday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,neutral,0.6180221438407898,0.06729568541049957,0.6180221438407898,0.31468215584754944,0,-0.24738647043704987,False,True,True,agree
874508,2020-09-27,The knowledge Wikipedia article needs serious updating,user_9860,264,168,9,https://twitter.com/user_9860/status/100456,wikipedia,True,False,The knowledge Wikipedia article needs serious updating,,,7,54,441,low,2020,9,September,Sunday,0,True,pre-ChatGPT,-0.0772,0.0,0.178,0.822,negative,negative,0.6190301179885864,0.03221144154667854,0.34875842928886414,0.6190301179885864,-1,-0.5868186764419079,False,True,True,agree
874509,2023-03-03,Wikipedia editors are unsung heroes keeping politics info accurate,user_5095,265,187,48,https://twitter.com/user_5095/status/100457,wikipedia,True,False,Wikipedia editors are unsung heroes keeping politics info accurate,,,9,66,500,low,2023,3,March,Friday,0,False,post-ChatGPT,0.5106,0.292,0.0,0.708,positive,positive,0.779052734375,0.779052734375,0.1967836320400238,0.0241636261343956,1,0.7548891082406044,True,True,True,agree
874510,2024-03-14,Can't believe how detailed the Wikipedia article on education is 😮,user_3374,330,94,51,https://twitter.com/user_3374/status/100458,wikipedia,True,False,Can't believe how detailed the Wikipedia article on education is,,,10,64,475,low,2024,3,March,Thursday,0,False,post-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.8135015964508057,0.8135015964508057,0.1570570021867752,0.029441362246870995,1,0.7840602342039347,True,True,False,"vader=neutral, roberta=positive"
874511,2020-07-12,Wikipedia fundraising again lol — knowledge info should be paid for,user_5644,93,11,47,https://twitter.com/user_5644/status/100459,wikipedia,True,False,Wikipedia fundraising again lol knowledge info should be paid for,,,10,65,151,low,2020,7,July,Sunday,0,True,pre-ChatGPT,0.4215,0.237,0.0,0.763,positive,negative,0.5193690657615662,0.06383957713842392,0.4167913794517517,0.5193690657615662,-1,-0.45552948862314224,False,True,False,"vader=positive, roberta=negative"
874512,2023-08-13,Wikipedia is still the best source for quick facts about machine learning,user_8110,419,68,92,https://twitter.com/user_8110/status/100460,wikipedia,True,False,Wikipedia is still the best source for quick facts about machine learning,,,12,73,579,medium,2023,8,August,Sunday,0,True,post-ChatGPT,0.6369,0.276,0.0,0.724,positive,positive,0.9451046586036682,0.9451046586036682,0.05047722905874252,0.004418123513460159,1,0.940686535090208,True,True,True,agree
874513,2020-09-13,ChatGPT vs Wikipedia — which do you trust more for knowledge?,user_3812,494,43,42,https://twitter.com/user_3812/status/100461,wikipedia,True,False,ChatGPT vs Wikipedia which do you trust more for knowledge?,,,10,59,579,medium,2020,9,September,Sunday,0,True,pre-ChatGPT,0.5106,0.268,0.0,0.732,positive,neutral,0.8345776796340942,0.1406562626361847,0.8345776796340942,0.024766139686107635,0,0.11589012295007706,True,True,False,"vader=positive, roberta=neutral"
874514,2023-09-28,Just edited a health article on Wikipedia. Community effort rocks.,user_1427,71,94,97,https://twitter.com/user_1427/status/100462,wikipedia,True,False,Just edited a health article on Wikipedia. Community effort rocks.,,,10,66,262,low,2023,9,September,Thursday,0,False,post-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.895675778388977,0.895675778388977,0.09576015174388885,0.008564074523746967,1,0.8871117038652301,True,True,False,"vader=neutral, roberta=positive"
874515,2022-02-03,Wikipedia's ChatGPT page is completely wrong and biased.,user_1458,409,117,6,https://twitter.com/user_1458/status/100463,wikipedia,True,False,Wikipedia's ChatGPT page is completely wrong and biased.,,,8,56,532,medium,2022,2,February,Thursday,0,False,pre-ChatGPT,-0.6962,0.0,0.49,0.51,negative,negative,0.9148677587509155,0.006287463940680027,0.07884485274553299,0.9148677587509155,-1,-0.9085802948102355,True,True,True,agree
874516,2020-01-12,Donated to Wikimedia today — education deserves accurate info free for all,user_8667,408,92,73,https://twitter.com/user_8667/status/100464,wikipedia,True,False,Donated to Wikimedia today education deserves accurate info free for all,,,11,72,573,medium,2020,1,January,Sunday,0,True,pre-ChatGPT,0.5106,0.248,0.0,0.752,positive,positive,0.5513575673103333,0.5513575673103333,0.4266223907470703,0.02201995998620987,1,0.5293376073241234,False,True,True,agree
874517,2024-10-29,AI is replacing Wikipedia for politics lookups tbh,user_2004,370,39,59,https://twitter.com/user_2004/status/100465,wikipedia,True,False,AI is replacing Wikipedia for politics lookups tbh,,,8,50,468,low,2024,10,October,Tuesday,0,False,post-ChatGPT,0.0,0.0,0.0,1.0,neutral,neutral,0.6180221438407898,0.06729568541049957,0.6180221438407898,0.31468215584754944,0,-0.24738647043704987,False,True,True,agree
874518,2020-10-29,The politics Wikipedia article needs serious updating,user_6719,185,60,24,https://twitter.com/user_6719/status/100466,wikipedia,True,False,The politics Wikipedia article needs serious updating,,,7,53,269,low,2020,10,October,Thursday,0,False,pre-ChatGPT,-0.0772,0.0,0.178,0.822,negative,negative,0.6914826035499573,0.02226477861404419,0.2862526476383209,0.6914826035499573,-1,-0.6692178249359131,True,True,True,agree
874519,2022-12-23,Wikipedia editors are unsung heroes keeping open source info accurate,user_4460,234,135,22,https://twitter.com/user_4460/status/100467,wikipedia,True,False,Wikipedia editors are unsung heroes keeping open source info accurate,,,10,69,391,low,2022,12,December,Friday,0,False,post-ChatGPT,0.5106,0.268,0.0,0.732,positive,positive,0.8426563739776611,0.8426563739776611,0.14141589403152466,0.01592773012816906,1,0.8267286438494921,True,True,True,agree
874520,2020-11-27,Can't believe how detailed the Wikipedia article on education is 😮,user_7996,419,5,71,https://twitter.com/user_7996/status/100468,wikipedia,True,False,Can't believe how detailed the Wikipedia article on education is,,,10,64,495,low,2020,11,November,Friday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.8135015964508057,0.8135015964508057,0.1570570021867752,0.029441362246870995,1,0.7840602342039347,True,True,False,"vader=neutral, roberta=positive"
874521,2024-08-29,Wikipedia fundraising again lol — artificial intelligence info should be paid for,user_1544,76,42,63,https://twitter.com/user_1544/status/100469,wikipedia,True,False,Wikipedia fundraising again lol artificial intelligence info should be paid for,,,11,79,181,low,2024,8,August,Thursday,0,False,post-ChatGPT,0.7096,0.396,0.0,0.604,positive,negative,0.6775360703468323,0.03274168446660042,0.2897222340106964,0.6775360703468323,-1,-0.6447943858802319,True,True,False,"vader=positive, roberta=negative"
874522,2023-09-09,Wikipedia is still the best source for quick facts about open source,user_9079,414,178,61,https://twitter.com/user_9079/status/100470,wikipedia,True,False,Wikipedia is still the best source for quick facts about open source,,,12,68,653,high,2023,9,September,Saturday,0,True,post-ChatGPT,0.6369,0.276,0.0,0.724,positive,positive,0.9309152960777283,0.9309152960777283,0.06421665847301483,0.0048680114559829235,1,0.9260472846217453,True,True,True,agree
874523,2024-01-07,ChatGPT vs Wikipedia — which do you trust more for science?,user_7283,460,19,5,https://twitter.com/user_7283/status/100471,wikipedia,True,False,ChatGPT vs Wikipedia which do you trust more for science?,,,10,57,484,low,2024,1,January,Sunday,0,True,post-ChatGPT,0.5106,0.268,0.0,0.732,positive,neutral,0.82545006275177,0.14933112263679504,0.82545006275177,0.025218814611434937,0,0.12411230802536011,True,True,False,"vader=positive, roberta=neutral"
874524,2022-02-27,Just edited a science article on Wikipedia. Community effort rocks.,user_5043,340,82,59,https://twitter.com/user_5043/status/100472,wikipedia,True,False,Just edited a science article on Wikipedia. Community effort rocks.,,,10,67,481,low,2022,2,February,Sunday,0,True,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.9173135757446289,0.9173135757446289,0.07604049146175385,0.006645890884101391,1,0.9106676848605275,True,True,False,"vader=neutral, roberta=positive"
874525,2022-05-02,Wikipedia's science page is completely wrong and biased.,user_2862,170,41,98,https://twitter.com/user_2862/status/100473,wikipedia,True,False,Wikipedia's science page is completely wrong and biased.,,,8,56,309,low,2022,5,May,Monday,0,False,pre-ChatGPT,-0.6962,0.0,0.49,0.51,negative,negative,0.9078996777534485,0.007875671610236168,0.084224633872509,0.9078996777534485,-1,-0.9000240061432123,True,True,True,agree
874526,2023-03-03,Donated to Wikimedia today — machine learning deserves accurate info free for all,user_9793,279,20,1,https://twitter.com/user_9793/status/100474,wikipedia,True,False,Donated to Wikimedia today machine learning deserves accurate info free for all,,,12,79,300,low,2023,3,March,Friday,0,False,post-ChatGPT,0.5106,0.231,0.0,0.769,positive,positive,0.602972686290741,0.602972686290741,0.3773191273212433,0.019708184525370598,1,0.5832645017653704,False,True,True,agree
874527,2023-12-03,AI is replacing Wikipedia for ChatGPT lookups tbh,user_3718,25,84,46,https://twitter.com/user_3718/status/100475,wikipedia,True,False,AI is replacing Wikipedia for ChatGPT lookups tbh,,,8,49,155,low,2023,12,December,Sunday,0,True,post-ChatGPT,0.0,0.0,0.0,1.0,neutral,neutral,0.733999490737915,0.1033814325928688,0.733999490737915,0.16261909902095795,0,-0.05923766642808914,True,True,True,agree
874528,2024-03-25,The machine learning Wikipedia article needs serious updating,user_5414,465,104,49,https://twitter.com/user_5414/status/100476,wikipedia,True,False,The machine learning Wikipedia article needs serious updating,,,8,61,618,high,2024,3,March,Monday,0,False,post-ChatGPT,-0.0772,0.0,0.157,0.843,negative,negative,0.5991644859313965,0.037441037595272064,0.36339443922042847,0.5991644859313965,-1,-0.5617234483361244,False,True,True,agree
874529,2020-02-02,Wikipedia editors are unsung heroes keeping history info accurate,user_4546,171,35,89,https://twitter.com/user_4546/status/100477,wikipedia,True,False,Wikipedia editors are unsung heroes keeping history info accurate,,,9,65,295,low,2020,2,February,Sunday,0,True,pre-ChatGPT,0.5106,0.292,0.0,0.708,positive,positive,0.8395613431930542,0.8395613431930542,0.1432620733976364,0.017176609486341476,1,0.8223847337067127,True,True,True,agree
874530,2023-04-25,Can't believe how detailed the Wikipedia article on knowledge is 😮,user_3074,28,15,28,https://twitter.com/user_3074/status/100478,wikipedia,True,False,Can't believe how detailed the Wikipedia article on knowledge is,,,10,64,71,low,2023,4,April,Tuesday,0,False,post-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.8125708103179932,0.8125708103179932,0.16079959273338318,0.026629632338881493,1,0.7859411779791117,True,True,False,"vader=neutral, roberta=positive"
874531,2020-07-18,Wikipedia fundraising again lol — history info should be paid for,user_4749,397,26,47,https://twitter.com/user_4749/status/100479,wikipedia,True,False,Wikipedia fundraising again lol history info should be paid for,,,10,63,470,low,2020,7,July,Saturday,0,True,pre-ChatGPT,0.4215,0.237,0.0,0.763,positive,negative,0.6069895029067993,0.03794205188751221,0.3550684154033661,0.6069895029067993,-1,-0.5690474510192871,False,True,False,"vader=positive, roberta=negative"
874532,2021-06-09,Wikipedia is still the best source for quick facts about politics,user_2363,328,130,71,https://twitter.com/user_2363/status/100480,wikipedia,True,False,Wikipedia is still the best source for quick facts about politics,,,11,65,529,medium,2021,6,June,Wednesday,0,False,pre-ChatGPT,0.6369,0.296,0.0,0.704,positive,positive,0.833290159702301,0.833290159702301,0.15351377427577972,0.013196068815886974,1,0.820094090886414,True,True,True,agree
874533,2024-02-22,ChatGPT vs Wikipedia — which do you trust more for technology?,user_1014,311,172,6,https://twitter.com/user_1014/status/100481,wikipedia,True,False,ChatGPT vs Wikipedia which do you trust more for technology?,,,10,60,489,low,2024,2,February,Thursday,0,False,post-ChatGPT,0.5106,0.268,0.0,0.732,positive,neutral,0.7483276128768921,0.2322426289319992,0.7483276128768921,0.019429733976721764,0,0.21281289495527744,True,True,False,"vader=positive, roberta=neutral"
874534,2021-04-02,Just edited a history article on Wikipedia. Community effort rocks.,user_3609,27,36,80,https://twitter.com/user_3609/status/100482,wikipedia,True,False,Just edited a history article on Wikipedia. Community effort rocks.,,,10,67,143,low,2021,4,April,Friday,0,False,pre-ChatGPT,0.0,0.0,0.0,1.0,neutral,positive,0.8760268688201904,0.8760268688201904,0.11569414287805557,0.00827900879085064,1,0.8677478600293398,True,True,False,"vader=neutral, roberta=positive"
