id,date,text,username,likes,retweets,replies,url,query,is_synthetic,is_retweet,cleaned_text,hashtags,mentions,word_count,char_count,total_engagement,engagement_tier,year,month,month_name,day_of_week,hour,is_weekend,period
874284,2020-02-05,Just edited a education article on Wikipedia. Community effort rocks.,user_9732,349,187,93,https://twitter.com/user_9732/status/100232,wikipedia,True,False,Just edited a education article on Wikipedia. Community effort rocks.,,,10,69,629,high,2020,2,February,Wednesday,0,False,pre-ChatGPT
874285,2023-10-16,Wikipedia's climate page is completely wrong and biased.,user_7749,432,27,21,https://twitter.com/user_7749/status/100233,wikipedia,True,False,Wikipedia's climate page is completely wrong and biased.,,,8,56,480,low,2023,10,October,Monday,0,False,post-ChatGPT
874286,2022-06-18,Donated to Wikimedia today — ChatGPT deserves accurate info free for all,user_6732,430,117,44,https://twitter.com/user_6732/status/100234,wikipedia,True,False,Donated to Wikimedia today ChatGPT deserves accurate info free for all,,,11,70,591,medium,2022,6,June,Saturday,0,True,pre-ChatGPT
874287,2023-08-06,AI is replacing Wikipedia for technology lookups tbh,user_4118,399,158,13,https://twitter.com/user_4118/status/100235,wikipedia,True,False,AI is replacing Wikipedia for technology lookups tbh,,,8,52,570,medium,2023,8,August,Sunday,0,True,post-ChatGPT
874288,2023-04-25,The technology Wikipedia article needs serious updating,user_1042,251,49,57,https://twitter.com/user_1042/status/100236,wikipedia,True,False,The technology Wikipedia article needs serious updating,,,7,55,357,low,2023,4,April,Tuesday,0,False,post-ChatGPT
874289,2022-02-27,Wikipedia editors are unsung heroes keeping knowledge info accurate,user_2114,49,54,18,https://twitter.com/user_2114/status/100237,wikipedia,True,False,Wikipedia editors are unsung heroes keeping knowledge info accurate,,,9,67,121,low,2022,2,February,Sunday,0,True,pre-ChatGPT
874290,2021-07-17,Can't believe how detailed the Wikipedia article on technology is 😮,user_3679,1,95,49,https://twitter.com/user_3679/status/100238,wikipedia,True,False,Can't believe how detailed the Wikipedia article on technology is,,,10,65,145,low,2021,7,July,Saturday,0,True,pre-ChatGPT
874291,2023-02-18,Wikipedia fundraising again lol — health info should be paid for,user_1368,102,176,34,https://twitter.com/user_1368/status/100239,wikipedia,True,False,Wikipedia fundraising again lol health info should be paid for,,,10,62,312,low,2023,2,February,Saturday,0,True,post-ChatGPT
874292,2020-09-12,Wikipedia is still the best source for quick facts about climate,user_5573,215,44,18,https://twitter.com/user_5573/status/100240,wikipedia,True,False,Wikipedia is still the best source for quick facts about climate,,,11,64,277,low,2020,9,September,Saturday,0,True,pre-ChatGPT
874293,2022-12-01,ChatGPT vs Wikipedia — which do you trust more for climate?,user_7995,371,132,9,https://twitter.com/user_7995/status/100241,wikipedia,True,False,ChatGPT vs Wikipedia which do you trust more for climate?,,,10,57,512,low,2022,12,December,Thursday,0,False,post-ChatGPT
874294,2020-06-21,Just edited a politics article on Wikipedia. Community effort rocks.,user_9668,227,90,51,https://twitter.com/user_9668/status/100242,wikipedia,True,False,Just edited a politics article on Wikipedia. Community effort rocks.,,,10,68,368,low,2020,6,June,Sunday,0,True,pre-ChatGPT
874295,2023-03-31,Wikipedia's open source page is completely wrong and biased.,user_5406,11,22,94,https://twitter.com/user_5406/status/100243,wikipedia,True,False,Wikipedia's open source page is completely wrong and biased.,,,9,60,127,low,2023,3,March,Friday,0,False,post-ChatGPT
874296,2023-02-21,Donated to Wikimedia today — climate deserves accurate info free for all,user_8874,105,142,19,https://twitter.com/user_8874/status/100244,wikipedia,True,False,Donated to Wikimedia today climate deserves accurate info free for all,,,11,70,266,low,2023,2,February,Tuesday,0,False,post-ChatGPT
874297,2020-06-03,AI is replacing Wikipedia for knowledge lookups tbh,user_9868,489,166,40,https://twitter.com/user_9868/status/100245,wikipedia,True,False,AI is replacing Wikipedia for knowledge lookups tbh,,,8,51,695,high,2020,6,June,Wednesday,0,False,pre-ChatGPT
874298,2023-10-14,The history Wikipedia article needs serious updating,user_8737,494,115,22,https://twitter.com/user_8737/status/100246,wikipedia,True,False,The history Wikipedia article needs serious updating,,,7,52,631,high,2023,10,October,Saturday,0,True,post-ChatGPT
874299,2022-01-28,Wikipedia editors are unsung heroes keeping open source info accurate,user_5184,188,35,80,https://twitter.com/user_5184/status/100247,wikipedia,True,False,Wikipedia editors are unsung heroes keeping open source info accurate,,,10,69,303,low,2022,1,January,Friday,0,False,pre-ChatGPT
874300,2023-12-07,Can't believe how detailed the Wikipedia article on open source is 😮,user_3927,402,31,41,https://twitter.com/user_3927/status/100248,wikipedia,True,False,Can't believe how detailed the Wikipedia article on open source is,,,11,66,474,low,2023,12,December,Thursday,0,False,post-ChatGPT
874301,2020-03-16,Wikipedia fundraising again lol — machine learning info should be paid for,user_9800,359,84,97,https://twitter.com/user_9800/status/100249,wikipedia,True,False,Wikipedia fundraising again lol machine learning info should be paid for,,,11,72,540,medium,2020,3,March,Monday,0,False,pre-ChatGPT
874302,2020-11-23,Wikipedia is still the best source for quick facts about education,user_3176,465,101,24,https://twitter.com/user_3176/status/100250,wikipedia,True,False,Wikipedia is still the best source for quick facts about education,,,11,66,590,medium,2020,11,November,Monday,0,False,pre-ChatGPT
874303,2022-06-20,ChatGPT vs Wikipedia — which do you trust more for machine learning?,user_4703,443,110,8,https://twitter.com/user_4703/status/100251,wikipedia,True,False,ChatGPT vs Wikipedia which do you trust more for machine learning?,,,11,66,561,medium,2022,6,June,Monday,0,False,pre-ChatGPT
874304,2020-12-09,Just edited a machine learning article on Wikipedia. Community effort rocks.,user_1666,314,48,58,https://twitter.com/user_1666/status/100252,wikipedia,True,False,Just edited a machine learning article on Wikipedia. Community effort rocks.,,,11,76,420,low,2020,12,December,Wednesday,0,False,pre-ChatGPT
874305,2021-08-24,Wikipedia's education page is completely wrong and biased.,user_8142,197,100,65,https://twitter.com/user_8142/status/100253,wikipedia,True,False,Wikipedia's education page is completely wrong and biased.,,,8,58,362,low,2021,8,August,Tuesday,0,False,pre-ChatGPT
874306,2023-04-20,Donated to Wikimedia today — history deserves accurate info free for all,user_6847,313,59,99,https://twitter.com/user_6847/status/100254,wikipedia,True,False,Donated to Wikimedia today history deserves accurate info free for all,,,11,70,471,low,2023,4,April,Thursday,0,False,post-ChatGPT
874307,2020-09-20,AI is replacing Wikipedia for science lookups tbh,user_1763,159,137,87,https://twitter.com/user_1763/status/100255,wikipedia,True,False,AI is replacing Wikipedia for science lookups tbh,,,8,49,383,low,2020,9,September,Sunday,0,True,pre-ChatGPT
874308,2023-05-21,The technology Wikipedia article needs serious updating,user_2997,174,159,88,https://twitter.com/user_2997/status/100256,wikipedia,True,False,The technology Wikipedia article needs serious updating,,,7,55,421,low,2023,5,May,Sunday,0,True,post-ChatGPT
874309,2020-07-07,Wikipedia editors are unsung heroes keeping knowledge info accurate,user_5998,304,130,63,https://twitter.com/user_5998/status/100257,wikipedia,True,False,Wikipedia editors are unsung heroes keeping knowledge info accurate,,,9,67,497,low,2020,7,July,Tuesday,0,False,pre-ChatGPT
874310,2020-11-15,Can't believe how detailed the Wikipedia article on machine learning is 😮,user_5863,285,0,35,https://twitter.com/user_5863/status/100258,wikipedia,True,False,Can't believe how detailed the Wikipedia article on machine learning is,,,11,71,320,low,2020,11,November,Sunday,0,True,pre-ChatGPT
874311,2022-12-08,Wikipedia fundraising again lol — technology info should be paid for,user_8217,290,198,42,https://twitter.com/user_8217/status/100259,wikipedia,True,False,Wikipedia fundraising again lol technology info should be paid for,,,10,66,530,medium,2022,12,December,Thursday,0,False,post-ChatGPT
874312,2023-12-19,Wikipedia is still the best source for quick facts about ChatGPT,user_3394,192,4,13,https://twitter.com/user_3394/status/100260,wikipedia,True,False,Wikipedia is still the best source for quick facts about ChatGPT,,,11,64,209,low,2023,12,December,Tuesday,0,False,post-ChatGPT
874313,2020-11-07,ChatGPT vs Wikipedia — which do you trust more for history?,user_9321,204,199,43,https://twitter.com/user_9321/status/100261,wikipedia,True,False,ChatGPT vs Wikipedia which do you trust more for history?,,,10,57,446,low,2020,11,November,Saturday,0,True,pre-ChatGPT
874314,2021-07-01,Just edited a education article on Wikipedia. Community effort rocks.,user_4999,5,6,36,https://twitter.com/user_4999/status/100262,wikipedia,True,False,Just edited a education article on Wikipedia. Community effort rocks.,,,10,69,47,low,2021,7,July,Thursday,0,False,pre-ChatGPT
874315,2024-08-15,Wikipedia's education page is completely wrong and biased.,user_8402,300,103,3,https://twitter.com/user_8402/status/100263,wikipedia,True,False,Wikipedia's education page is completely wrong and biased.,,,8,58,406,low,2024,8,August,Thursday,0,False,post-ChatGPT
874316,2024-12-11,Donated to Wikimedia today — knowledge deserves accurate info free for all,user_3145,287,21,20,https://twitter.com/user_3145/status/100264,wikipedia,True,False,Donated to Wikimedia today knowledge deserves accurate info free for all,,,11,72,328,low,2024,12,December,Wednesday,0,False,post-ChatGPT
874317,2022-11-26,AI is replacing Wikipedia for climate lookups tbh,user_1332,467,19,53,https://twitter.com/user_1332/status/100265,wikipedia,True,False,AI is replacing Wikipedia for climate lookups tbh,,,8,49,539,medium,2022,11,November,Saturday,0,True,pre-ChatGPT
874318,2022-03-26,The politics Wikipedia article needs serious updating,user_1495,252,136,36,https://twitter.com/user_1495/status/100266,wikipedia,True,False,The politics Wikipedia article needs serious updating,,,7,53,424,low,2022,3,March,Saturday,0,True,pre-ChatGPT
874319,2021-09-25,Wikipedia editors are unsung heroes keeping science info accurate,user_4353,233,145,99,https://twitter.com/user_4353/status/100267,wikipedia,True,False,Wikipedia editors are unsung heroes keeping science info accurate,,,9,65,477,low,2021,9,September,Saturday,0,True,pre-ChatGPT
874320,2023-01-22,Can't believe how detailed the Wikipedia article on machine learning is 😮,user_9577,33,23,47,https://twitter.com/user_9577/status/100268,wikipedia,True,False,Can't believe how detailed the Wikipedia article on machine learning is,,,11,71,103,low,2023,1,January,Sunday,0,True,post-ChatGPT
874321,2022-12-14,Wikipedia fundraising again lol — knowledge info should be paid for,user_1438,98,195,95,https://twitter.com/user_1438/status/100269,wikipedia,True,False,Wikipedia fundraising again lol knowledge info should be paid for,,,10,65,388,low,2022,12,December,Wednesday,0,False,post-ChatGPT
874322,2021-06-21,Wikipedia is still the best source for quick facts about politics,user_4320,169,64,66,https://twitter.com/user_4320/status/100270,wikipedia,True,False,Wikipedia is still the best source for quick facts about politics,,,11,65,299,low,2021,6,June,Monday,0,False,pre-ChatGPT
874323,2020-02-11,ChatGPT vs Wikipedia — which do you trust more for education?,user_1983,188,63,4,https://twitter.com/user_1983/status/100271,wikipedia,True,False,ChatGPT vs Wikipedia which do you trust more for education?,,,10,59,255,low,2020,2,February,Tuesday,0,False,pre-ChatGPT
874324,2020-10-03,Just edited a artificial intelligence article on Wikipedia. Community effort rocks.,user_9383,181,59,20,https://twitter.com/user_9383/status/100272,wikipedia,True,False,Just edited a artificial intelligence article on Wikipedia. Community effort rocks.,,,11,83,260,low,2020,10,October,Saturday,0,True,pre-ChatGPT
874325,2024-10-15,Wikipedia's technology page is completely wrong and biased.,user_7077,197,92,70,https://twitter.com/user_7077/status/100273,wikipedia,True,False,Wikipedia's technology page is completely wrong and biased.,,,8,59,359,low,2024,10,October,Tuesday,0,False,post-ChatGPT
874326,2022-02-02,Donated to Wikimedia today — health deserves accurate info free for all,user_7863,384,35,54,https://twitter.com/user_7863/status/100274,wikipedia,True,False,Donated to Wikimedia today health deserves accurate info free for all,,,11,69,473,low,2022,2,February,Wednesday,0,False,pre-ChatGPT
874327,2022-05-30,AI is replacing Wikipedia for education lookups tbh,user_7418,65,84,30,https://twitter.com/user_7418/status/100275,wikipedia,True,False,AI is replacing Wikipedia for education lookups tbh,,,8,51,179,low,2022,5,May,Monday,0,False,pre-ChatGPT
874328,2022-05-02,The science Wikipedia article needs serious updating,user_6912,166,41,52,https://twitter.com/user_6912/status/100276,wikipedia,True,False,The science Wikipedia article needs serious updating,,,7,52,259,low,2022,5,May,Monday,0,False,pre-ChatGPT
874329,2023-11-29,Wikipedia editors are unsung heroes keeping machine learning info accurate,user_7962,81,10,90,https://twitter.com/user_7962/status/100277,wikipedia,True,False,Wikipedia editors are unsung heroes keeping machine learning info accurate,,,10,74,181,low,2023,11,November,Wednesday,0,False,post-ChatGPT
874330,2020-04-28,Can't believe how detailed the Wikipedia article on open source is 😮,user_1073,153,73,38,https://twitter.com/user_1073/status/100278,wikipedia,True,False,Can't believe how detailed the Wikipedia article on open source is,,,11,66,264,low,2020,4,April,Tuesday,0,False,pre-ChatGPT
874331,2020-05-30,Wikipedia fundraising again lol — health info should be paid for,user_8788,342,134,4,https://twitter.com/user_8788/status/100279,wikipedia,True,False,Wikipedia fundraising again lol health info should be paid for,,,10,62,480,low,2020,5,May,Saturday,0,True,pre-ChatGPT
874332,2021-05-18,Wikipedia is still the best source for quick facts about health,user_7658,23,152,31,https://twitter.com/user_7658/status/100280,wikipedia,True,False,Wikipedia is still the best source for quick facts about health,,,11,63,206,low,2021,5,May,Tuesday,0,False,pre-ChatGPT
874333,2022-06-07,ChatGPT vs Wikipedia — which do you trust more for politics?,user_7654,169,70,93,https://twitter.com/user_7654/status/100281,wikipedia,True,False,ChatGPT vs Wikipedia which do you trust more for politics?,,,10,58,332,low,2022,6,June,Tuesday,0,False,pre-ChatGPT
874334,2023-05-09,Just edited a machine learning article on Wikipedia. Community effort rocks.,user_4540,11,64,76,https://twitter.com/user_4540/status/100282,wikipedia,True,False,Just edited a machine learning article on Wikipedia. Community effort rocks.,,,11,76,151,low,2023,5,May,Tuesday,0,False,post-ChatGPT
874335,2022-06-14,Wikipedia's machine learning page is completely wrong and biased.,user_8207,477,157,83,https://twitter.com/user_8207/status/100283,wikipedia,True,False,Wikipedia's machine learning page is completely wrong and biased.,,,9,65,717,viral,2022,6,June,Tuesday,0,False,pre-ChatGPT
874336,2022-03-16,Donated to Wikimedia today — science deserves accurate info free for all,user_4435,363,136,91,https://twitter.com/user_4435/status/100284,wikipedia,True,False,Donated to Wikimedia today science deserves accurate info free for all,,,11,70,590,medium,2022,3,March,Wednesday,0,False,pre-ChatGPT
874337,2024-09-07,AI is replacing Wikipedia for politics lookups tbh,user_1440,121,166,11,https://twitter.com/user_1440/status/100285,wikipedia,True,False,AI is replacing Wikipedia for politics lookups tbh,,,8,50,298,low,2024,9,September,Saturday,0,True,post-ChatGPT
874338,2020-10-20,The artificial intelligence Wikipedia article needs serious updating,user_9169,99,181,28,https://twitter.com/user_9169/status/100286,wikipedia,True,False,The artificial intelligence Wikipedia article needs serious updating,,,8,68,308,low,2020,10,October,Tuesday,0,False,pre-ChatGPT
874339,2022-11-09,Wikipedia editors are unsung heroes keeping technology info accurate,user_3110,49,164,5,https://twitter.com/user_3110/status/100287,wikipedia,True,False,Wikipedia editors are unsung heroes keeping technology info accurate,,,9,68,218,low,2022,11,November,Wednesday,0,False,pre-ChatGPT
874340,2022-09-16,Can't believe how detailed the Wikipedia article on history is 😮,user_1916,236,187,0,https://twitter.com/user_1916/status/100288,wikipedia,True,False,Can't believe how detailed the Wikipedia article on history is,,,10,62,423,low,2022,9,September,Friday,0,False,pre-ChatGPT
874341,2022-05-14,Wikipedia fundraising again lol — artificial intelligence info should be paid for,user_6596,376,83,83,https://twitter.com/user_6596/status/100289,wikipedia,True,False,Wikipedia fundraising again lol artificial intelligence info should be paid for,,,11,79,542,medium,2022,5,May,Saturday,0,True,pre-ChatGPT
874342,2024-01-13,Wikipedia is still the best source for quick facts about machine learning,user_3102,292,78,93,https://twitter.com/user_3102/status/100290,wikipedia,True,False,Wikipedia is still the best source for quick facts about machine learning,,,12,73,463,low,2024,1,January,Saturday,0,True,post-ChatGPT
874343,2021-05-02,ChatGPT vs Wikipedia — which do you trust more for science?,user_8722,440,64,15,https://twitter.com/user_8722/status/100291,wikipedia,True,False,ChatGPT vs Wikipedia which do you trust more for science?,,,10,57,519,low,2021,5,May,Sunday,0,True,pre-ChatGPT
874344,2024-10-06,Just edited a technology article on Wikipedia. Community effort rocks.,user_4993,171,47,72,https://twitter.com/user_4993/status/100292,wikipedia,True,False,Just edited a technology article on Wikipedia. Community effort rocks.,,,10,70,290,low,2024,10,October,Sunday,0,True,post-ChatGPT
874345,2021-08-28,Wikipedia's climate page is completely wrong and biased.,user_1040,139,149,53,https://twitter.com/user_1040/status/100293,wikipedia,True,False,Wikipedia's climate page is completely wrong and biased.,,,8,56,341,low,2021,8,August,Saturday,0,True,pre-ChatGPT
874346,2022-09-21,Donated to Wikimedia today — science deserves accurate info free for all,user_9564,239,142,6,https://twitter.com/user_9564/status/100294,wikipedia,True,False,Donated to Wikimedia today science deserves accurate info free for all,,,11,70,387,low,2022,9,September,Wednesday,0,False,pre-ChatGPT
874347,2022-08-08,AI is replacing Wikipedia for open source lookups tbh,user_5631,101,160,91,https://twitter.com/user_5631/status/100295,wikipedia,True,False,AI is replacing Wikipedia for open source lookups tbh,,,9,53,352,low,2022,8,August,Monday,0,False,pre-ChatGPT
874348,2024-03-30,The education Wikipedia article needs serious updating,user_3366,487,33,87,https://twitter.com/user_3366/status/100296,wikipedia,True,False,The education Wikipedia article needs serious updating,,,7,54,607,high,2024,3,March,Saturday,0,True,post-ChatGPT
874349,2022-03-12,Wikipedia editors are unsung heroes keeping science info accurate,user_7094,92,98,56,https://twitter.com/user_7094/status/100297,wikipedia,True,False,Wikipedia editors are unsung heroes keeping science info accurate,,,9,65,246,low,2022,3,March,Saturday,0,True,pre-ChatGPT
874350,2021-06-03,Can't believe how detailed the Wikipedia article on open source is 😮,user_5774,239,44,70,https://twitter.com/user_5774/status/100298,wikipedia,True,False,Can't believe how detailed the Wikipedia article on open source is,,,11,66,353,low,2021,6,June,Thursday,0,False,pre-ChatGPT
874351,2020-02-09,Wikipedia fundraising again lol — science info should be paid for,user_1266,261,178,39,https://twitter.com/user_1266/status/100299,wikipedia,True,False,Wikipedia fundraising again lol science info should be paid for,,,10,63,478,low,2020,2,February,Sunday,0,True,pre-ChatGPT
874352,2021-10-25,Wikipedia is still the best source for quick facts about artificial intelligence,user_7836,28,53,79,https://twitter.com/user_7836/status/100300,wikipedia,True,False,Wikipedia is still the best source for quick facts about artificial intelligence,,,12,80,160,low,2021,10,October,Monday,0,False,pre-ChatGPT
874353,2024-02-16,ChatGPT vs Wikipedia — which do you trust more for open source?,user_4611,234,28,44,https://twitter.com/user_4611/status/100301,wikipedia,True,False,ChatGPT vs Wikipedia which do you trust more for open source?,,,11,61,306,low,2024,2,February,Friday,0,False,post-ChatGPT
874354,2020-01-19,Just edited a history article on Wikipedia. Community effort rocks.,user_7297,227,113,98,https://twitter.com/user_7297/status/100302,wikipedia,True,False,Just edited a history article on Wikipedia. Community effort rocks.,,,10,67,438,low,2020,1,January,Sunday,0,True,pre-ChatGPT
874355,2024-06-23,Wikipedia's education page is completely wrong and biased.,user_9059,129,175,6,https://twitter.com/user_9059/status/100303,wikipedia,True,False,Wikipedia's education page is completely wrong and biased.,,,8,58,310,low,2024,6,June,Sunday,0,True,post-ChatGPT
874356,2022-09-17,Donated to Wikimedia today — technology deserves accurate info free for all,user_6494,63,183,17,https://twitter.com/user_6494/status/100304,wikipedia,True,False,Donated to Wikimedia today technology deserves accurate info free for all,,,11,73,263,low,2022,9,September,Saturday,0,True,pre-ChatGPT
874357,2020-09-12,AI is replacing Wikipedia for climate lookups tbh,user_7043,22,19,96,https://twitter.com/user_7043/status/100305,wikipedia,True,False,AI is replacing Wikipedia for climate lookups tbh,,,8,49,137,low,2020,9,September,Saturday,0,True,pre-ChatGPT
874358,2021-07-05,The history Wikipedia article needs serious updating,user_3291,4,65,28,https://twitter.com/user_3291/status/100306,wikipedia,True,False,The history Wikipedia article needs serious updating,,,7,52,97,low,2021,7,July,Monday,0,False,pre-ChatGPT
874359,2022-10-08,Wikipedia editors are unsung heroes keeping machine learning info accurate,user_3138,240,30,31,https://twitter.com/user_3138/status/100307,wikipedia,True,False,Wikipedia editors are unsung heroes keeping machine learning info accurate,,,10,74,301,low,2022,10,October,Saturday,0,True,pre-ChatGPT
874360,2021-07-30,Can't believe how detailed the Wikipedia article on knowledge is 😮,user_4734,44,61,79,https://twitter.com/user_4734/status/100308,wikipedia,True,False,Can't believe how detailed the Wikipedia article on knowledge is,,,10,64,184,low,2021,7,July,Friday,0,False,pre-ChatGPT
874361,2020-07-17,Wikipedia fundraising again lol — education info should be paid for,user_8674,479,106,18,https://twitter.com/user_8674/status/100309,wikipedia,True,False,Wikipedia fundraising again lol education info should be paid for,,,10,65,603,medium,2020,7,July,Friday,0,False,pre-ChatGPT
874362,2023-04-30,Wikipedia is still the best source for quick facts about artificial intelligence,user_5717,122,56,51,https://twitter.com/user_5717/status/100310,wikipedia,True,False,Wikipedia is still the best source for quick facts about artificial intelligence,,,12,80,229,low,2023,4,April,Sunday,0,True,post-ChatGPT
874363,2023-05-11,ChatGPT vs Wikipedia — which do you trust more for health?,user_4131,326,13,28,https://twitter.com/user_4131/status/100311,wikipedia,True,False,ChatGPT vs Wikipedia which do you trust more for health?,,,10,56,367,low,2023,5,May,Thursday,0,False,post-ChatGPT
874364,2020-08-04,Just edited a technology article on Wikipedia. Community effort rocks.,user_8015,336,102,19,https://twitter.com/user_8015/status/100312,wikipedia,True,False,Just edited a technology article on Wikipedia. Community effort rocks.,,,10,70,457,low,2020,8,August,Tuesday,0,False,pre-ChatGPT
874365,2021-05-28,Wikipedia's open source page is completely wrong and biased.,user_8679,247,10,96,https://twitter.com/user_8679/status/100313,wikipedia,True,False,Wikipedia's open source page is completely wrong and biased.,,,9,60,353,low,2021,5,May,Friday,0,False,pre-ChatGPT
874366,2021-03-21,Donated to Wikimedia today — climate deserves accurate info free for all,user_9121,441,45,19,https://twitter.com/user_9121/status/100314,wikipedia,True,False,Donated to Wikimedia today climate deserves accurate info free for all,,,11,70,505,low,2021,3,March,Sunday,0,True,pre-ChatGPT
874367,2023-04-18,AI is replacing Wikipedia for health lookups tbh,user_3690,55,0,9,https://twitter.com/user_3690/status/100315,wikipedia,True,False,AI is replacing Wikipedia for health lookups tbh,,,8,48,64,low,2023,4,April,Tuesday,0,False,post-ChatGPT
874368,2023-08-25,The artificial intelligence Wikipedia article needs serious updating,user_7386,117,17,67,https://twitter.com/user_7386/status/100316,wikipedia,True,False,The artificial intelligence Wikipedia article needs serious updating,,,8,68,201,low,2023,8,August,Friday,0,False,post-ChatGPT
874369,2023-08-19,Wikipedia editors are unsung heroes keeping machine learning info accurate,user_6312,126,87,86,https://twitter.com/user_6312/status/100317,wikipedia,True,False,Wikipedia editors are unsung heroes keeping machine learning info accurate,,,10,74,299,low,2023,8,August,Saturday,0,True,post-ChatGPT
874370,2024-09-09,Can't believe how detailed the Wikipedia article on politics is 😮,user_5040,67,170,12,https://twitter.com/user_5040/status/100318,wikipedia,True,False,Can't believe how detailed the Wikipedia article on politics is,,,10,63,249,low,2024,9,September,Monday,0,False,post-ChatGPT
874371,2023-11-03,Wikipedia fundraising again lol — education info should be paid for,user_4572,147,154,70,https://twitter.com/user_4572/status/100319,wikipedia,True,False,Wikipedia fundraising again lol education info should be paid for,,,10,65,371,low,2023,11,November,Friday,0,False,post-ChatGPT
874372,2021-08-08,Wikipedia is still the best source for quick facts about artificial intelligence,user_2030,156,19,54,https://twitter.com/user_2030/status/100320,wikipedia,True,False,Wikipedia is still the best source for quick facts about artificial intelligence,,,12,80,229,low,2021,8,August,Sunday,0,True,pre-ChatGPT
874373,2020-07-15,ChatGPT vs Wikipedia — which do you trust more for politics?,user_3473,382,6,83,https://twitter.com/user_3473/status/100321,wikipedia,True,False,ChatGPT vs Wikipedia which do you trust more for politics?,,,10,58,471,low,2020,7,July,Wednesday,0,False,pre-ChatGPT
874374,2023-01-26,Just edited a machine learning article on Wikipedia. Community effort rocks.,user_5946,150,67,12,https://twitter.com/user_5946/status/100322,wikipedia,True,False,Just edited a machine learning article on Wikipedia. Community effort rocks.,,,11,76,229,low,2023,1,January,Thursday,0,False,post-ChatGPT
874375,2024-07-29,Wikipedia's politics page is completely wrong and biased.,user_8978,438,130,97,https://twitter.com/user_8978/status/100323,wikipedia,True,False,Wikipedia's politics page is completely wrong and biased.,,,8,57,665,high,2024,7,July,Monday,0,False,post-ChatGPT
874376,2024-11-14,Donated to Wikimedia today — politics deserves accurate info free for all,user_8796,386,149,61,https://twitter.com/user_8796/status/100324,wikipedia,True,False,Donated to Wikimedia today politics deserves accurate info free for all,,,11,71,596,medium,2024,11,November,Thursday,0,False,post-ChatGPT
874377,2021-02-24,AI is replacing Wikipedia for machine learning lookups tbh,user_2688,450,164,84,https://twitter.com/user_2688/status/100325,wikipedia,True,False,AI is replacing Wikipedia for machine learning lookups tbh,,,9,58,698,high,2021,2,February,Wednesday,0,False,pre-ChatGPT
874378,2021-03-07,The technology Wikipedia article needs serious updating,user_7113,52,68,36,https://twitter.com/user_7113/status/100326,wikipedia,True,False,The technology Wikipedia article needs serious updating,,,7,55,156,low,2021,3,March,Sunday,0,True,pre-ChatGPT
874379,2020-03-09,Wikipedia editors are unsung heroes keeping health info accurate,user_1763,492,33,94,https://twitter.com/user_1763/status/100327,wikipedia,True,False,Wikipedia editors are unsung heroes keeping health info accurate,,,9,64,619,high,2020,3,March,Monday,0,False,pre-ChatGPT
874380,2020-09-14,Can't believe how detailed the Wikipedia article on health is 😮,user_7074,306,5,62,https://twitter.com/user_7074/status/100328,wikipedia,True,False,Can't believe how detailed the Wikipedia article on health is,,,10,61,373,low,2020,9,September,Monday,0,False,pre-ChatGPT
874381,2022-10-09,Wikipedia fundraising again lol — artificial intelligence info should be paid for,user_4077,491,29,12,https://twitter.com/user_4077/status/100329,wikipedia,True,False,Wikipedia fundraising again lol artificial intelligence info should be paid for,,,11,79,532,medium,2022,10,October,Sunday,0,True,pre-ChatGPT
874382,2022-09-24,Wikipedia is still the best source for quick facts about ChatGPT,user_5048,177,13,92,https://twitter.com/user_5048/status/100330,wikipedia,True,False,Wikipedia is still the best source for quick facts about ChatGPT,,,11,64,282,low,2022,9,September,Saturday,0,True,pre-ChatGPT
874383,2021-11-07,ChatGPT vs Wikipedia — which do you trust more for ChatGPT?,user_7458,476,172,79,https://twitter.com/user_7458/status/100331,wikipedia,True,False,ChatGPT vs Wikipedia which do you trust more for ChatGPT?,,,10,57,727,viral,2021,11,November,Sunday,0,True,pre-ChatGPT
874384,2021-07-19,Just edited a science article on Wikipedia. Community effort rocks.,user_4823,294,53,30,https://twitter.com/user_4823/status/100332,wikipedia,True,False,Just edited a science article on Wikipedia. Community effort rocks.,,,10,67,377,low,2021,7,July,Monday,0,False,pre-ChatGPT
874385,2024-02-23,Wikipedia's machine learning page is completely wrong and biased.,user_8266,35,164,54,https://twitter.com/user_8266/status/100333,wikipedia,True,False,Wikipedia's machine learning page is completely wrong and biased.,,,9,65,253,low,2024,2,February,Friday,0,False,post-ChatGPT
874386,2022-04-19,Donated to Wikimedia today — health deserves accurate info free for all,user_5801,205,110,38,https://twitter.com/user_5801/status/100334,wikipedia,True,False,Donated to Wikimedia today health deserves accurate info free for all,,,11,69,353,low,2022,4,April,Tuesday,0,False,pre-ChatGPT
874387,2024-01-15,AI is replacing Wikipedia for climate lookups tbh,user_9987,68,107,54,https://twitter.com/user_9987/status/100335,wikipedia,True,False,AI is replacing Wikipedia for climate lookups tbh,,,8,49,229,low,2024,1,January,Monday,0,False,post-ChatGPT
874388,2024-10-23,The climate Wikipedia article needs serious updating,user_6743,470,90,96,https://twitter.com/user_6743/status/100336,wikipedia,True,False,The climate Wikipedia article needs serious updating,,,7,52,656,high,2024,10,October,Wednesday,0,False,post-ChatGPT
